,menu_price,votes,average_cost_for_two,restaurant_id,restaurant_name,country_code,city,address,locality,locality_verbose,cuisine,currency,has_table_booking,has_online_delivery,is_delivering_now,switch_to_order_menu,price_range,rating,menu_category,item_name,price_range_cat
0,5.544064826895993,2.6109426295170306,7.313886831633462,94286,,1,,,,,,,0,0,0,0,3,4.9,,,3
1,5.544064826895993,0.9598077890300786,7.313886831633462,18452864,,1,,,,,,,0,0,0,0,3,4.9,,,3
2,5.544064826895993,1.6835753834068232,7.3783837129967145,18384227,,1,,,,,,,0,0,0,0,3,4.9,,,3
3,5.544064826895993,2.732349149199666,7.244941546337007,56618,,1,,,,,,,0,0,0,0,3,4.6,,,3
4,5.5440648268959585,2.3702704211880947,7.313886831633462,90744,,1,,,,,,,1,1,0,0,3,4.3,,,3
5,5.544064826896004,1.2294770733413063,7.3783837129967145,2800856,,1,,,,,,,0,0,0,0,4,4.9,,,4
6,5.544064826896004,1.2104330993575132,7.313886831633462,3200012,,1,,,,,,,0,0,0,0,4,4.3,,,4
7,5.544064826896004,2.284682641328596,7.438971592395862,11807,,1,,,,,,,0,0,0,0,3,4.5,,,3
8,5.544064826896004,2.0164735598396826,7.3783837129967145,303371,,1,,,,,,,0,0,0,0,3,4.3,,,3
9,5.544064826896004,1.727008049852088,7.3783837129967145,9561,,1,,,,,,,0,0,0,0,3,4.1,,,3
10,5.544064826896004,1.6118128312571134,7.3783837129967145,8509,,1,,,,,,,0,0,0,0,3,4.0,,,3
11,5.544064826896004,1.61979792082466,7.3783837129967145,9909,,1,,,,,,,0,0,0,0,3,4.0,,,3
12,5.544064826896004,2.3378743918342546,7.3783837129967145,301489,,1,,,,,,,0,0,0,0,3,4.1,,,3
13,5.544064826896004,0.6962349419961944,7.313886831633462,1600258,,1,,,,,,,0,0,0,0,4,3.8,,,4
14,5.544064826896004,1.0201268010155105,7.3783837129967145,3300958,,1,,,,,,,0,0,0,0,4,4.9,,,4
15,5.544064826896004,1.136549961084448,7.3783837129967145,3600352,,1,,,,,,,0,0,0,0,4,4.0,,,4
16,5.544064826896004,0.9422396626590486,7.3783837129967145,3100441,,1,,,,,,,0,0,0,0,4,3.7,,,4
17,5.544064826896004,0.5105722506230609,7.244941546337007,15853,,1,,,,,,,0,0,0,0,3,3.9,,,3
18,5.544064826896004,1.7929206868578966,7.3783837129967145,800089,,1,,,,,,,0,0,0,0,4,4.7,,,4
19,5.544064826896004,2.658196264611672,7.3783837129967145,20842,,1,,,,,,,0,0,0,0,3,4.9,,,3
20,5.544064826896004,2.0408219583167844,7.3783837129967145,25570,,1,,,,,,,0,0,0,0,3,4.9,,,3
21,5.544064826896004,0.9908782640275365,7.313886831633462,900969,,1,,,,,,,0,0,0,0,3,4.5,,,3
22,5.544064826896004,0.18749947105081943,7.244941546337007,18391601,,1,,,,,,,0,0,0,0,3,4.0,,,3
23,5.544064826896004,1.631542727415277,7.313886831633462,2100702,,1,,,,,,,0,0,0,0,4,4.9,,,4
24,5.544064826896004,1.1585597968389947,7.3783837129967145,18133510,,1,,,,,,,0,0,0,0,3,4.0,,,3
25,5.544064826896004,0.41709561235980613,7.3783837129967145,3500505,,1,,,,,,,0,0,0,0,4,4.4,,,4
26,5.544064826896004,1.4187363547594285,7.244941546337007,3000048,,1,,,,,,,0,0,0,0,3,4.4,,,3
27,5.544064826896004,2.4365818136052884,7.601402334583733,65055,,1,,,,,,,0,0,0,0,4,4.4,,,4
28,5.544064826896004,1.9456098467986722,7.170888478512505,120014,,1,,,,,,,0,0,0,0,3,4.5,,,3
29,5.544064826896004,0.831095258883258,7.0909098220799835,2900633,,1,,,,,,,0,0,0,0,3,4.6,,,3
30,5.544064826896004,1.1716379566490802,5.017279836814924,18340881,,214,,,,,,,1,0,0,0,3,4.5,,,3
31,5.544064826895918,2.9653609970903405,7.601402334583733,51705,,1,,,,,,,0,0,0,0,4,4.8,,,4
32,5.544064826895905,0.9791559678939179,6.90875477931522,18441490,,1,,,,,,,1,0,0,0,3,4.4,,,3
33,5.544064826895905,0.8620413101807581,7.00397413672268,1600029,,1,,,,,,,0,0,0,0,4,3.8,,,4
34,5.544064826895978,2.2212543809205285,6.90875477931522,13231,,1,,,,,,,0,0,0,0,3,4.8,,,3
35,5.544064826880194,1.8067701962383862,7.313886831633462,6508323,,1,,,,,,,1,0,0,0,3,4.5,,,3
36,5.5440648268959976,0.7842610025412226,7.313886831633462,18417624,,1,,,,,,,1,0,0,0,3,4.1,,,3
37,5.544064826896002,0.9647156469422771,6.90875477931522,3200005,,1,,,,,,,0,0,0,0,3,4.1,,,3
38,5.544064826896002,-0.04757885019638435,6.68586094706836,1600292,,1,,,,,,,0,0,0,0,3,3.0,,,3
39,5.544064826843541,0.5994731112768054,5.860786223465865,3900067,,1,,,,,,,0,0,0,0,2,3.4,,,2
40,5.544064826843541,0.9862223440210767,6.2166061010848646,18133480,,1,,,,,,,0,0,0,0,2,3.5,,,2
41,5.544064826843541,-0.34999417100898617,6.2166061010848646,18430593,,1,,,,,,,0,1,0,0,2,3.2,,,2
42,5.544064826843541,-0.31634669657271886,6.2166061010848646,18371434,,1,,,,,,,0,1,0,0,2,3.3,,,2
43,5.544064826843541,0.9240299027574423,6.2166061010848646,18216903,,1,,,,,,,0,1,0,0,2,3.6,,,2
44,5.544064826843541,0.6920303645858091,6.2166061010848646,18303828,,1,,,,,,,0,1,0,0,2,3.6,,,2
45,5.544064826843541,-0.46749518832009296,6.2166061010848646,18433910,,1,,,,,,,0,0,0,0,2,3.2,,,2
46,5.544064826843541,1.3341578298262202,6.2166061010848646,312223,,1,,,,,,,0,1,0,0,2,3.6,,,2
47,5.544064826843541,0.23217080335183185,6.2166061010848646,18400728,,1,,,,,,,0,1,0,0,2,3.4,,,2
48,5.544064826843541,0.41709561235980613,6.2166061010848646,18415367,,1,,,,,,,0,1,0,0,2,3.5,,,2
49,5.544064826843541,0.08383370880235524,6.2166061010848646,18423111,,1,,,,,,,0,1,0,0,2,3.4,,,2
50,5.544064826843541,2.129874875547666,6.2166061010848646,310448,,1,,,,,,,0,1,0,0,2,3.8,,,2
51,5.544064826843541,1.370153318143037,6.2166061010848646,310723,,1,,,,,,,0,1,0,0,2,3.2,,,2
52,5.544064826843541,0.45253784732958896,6.2166061010848646,18398606,,1,,,,,,,0,1,0,0,2,3.0,,,2
53,5.544064826843541,1.3635981361853304,6.2166061010848646,313264,,1,,,,,,,0,1,0,0,2,3.4,,,2
54,5.544064826843541,1.2029110503282836,6.2166061010848646,311523,,1,,,,,,,0,1,0,0,2,3.4,,,2
55,5.544064826896004,1.0223072591970719,6.398594934535208,18383472,,1,,,,,,,0,1,0,0,2,3.8,,,2
56,5.5440648268958554,1.944917769289241,4.51085950651685,206488,,214,,,,,,,1,1,0,0,2,4.1,,,2
57,5.544064826895586,1.9842092282982597,7.650168700845001,6506206,,1,,,,,,,1,1,0,0,4,3.6,,,4
58,5.544064826895996,0.3709196484495818,6.2166061010848646,4000269,,1,,,,,,,0,0,0,0,2,3.4,,,2
59,5.544064826895996,-1.2931282919594205,5.017279836814924,18430892,,1,,,,,,,0,0,0,0,1,1.0,,,1
60,5.544064826895996,0.44564930671208886,6.2166061010848646,7932,,1,,,,,,,0,0,0,0,2,3.4,,,2
61,5.544064826895996,0.31096751222829827,6.2166061010848646,305222,,1,,,,,,,0,0,0,0,2,3.5,,,2
62,5.544064826895996,1.3065895565878374,6.2166061010848646,396,,1,,,,,,,0,1,0,0,2,3.9,,,2
63,5.544064826895996,0.7664057784948944,6.2166061010848646,399,,1,,,,,,,0,1,0,0,2,3.7,,,2
64,5.544064826895996,0.8498926364448274,6.2166061010848646,8265,,1,,,,,,,0,1,0,0,2,3.6,,,2
65,5.544064826895996,0.8709622474784661,6.2166061010848646,192,,1,,,,,,,0,1,0,0,2,3.6,,,2
66,5.544064826895996,0.46603418545181174,6.2166061010848646,7760,,1,,,,,,,0,0,0,0,2,3.3,,,2
67,5.544064826895996,0.1635515840087239,6.2166061010848646,9954,,1,,,,,,,0,1,0,0,2,3.5,,,2
