,menu_price,votes,average_cost_for_two,restaurant_id,restaurant_name,country_code,city,address,locality,locality_verbose,cuisine,currency,has_table_booking,has_online_delivery,is_delivering_now,switch_to_order_menu,price_range,rating,menu_category,item_name,price_range_cat,cluster
2480,-0.18037307124507507,0.2828693799785159,6.111467339502679,7012,,1,,,,,,,0,0,0,0,1,3.4,,,1,3
2481,-0.18037307124507507,-0.7620508193744011,6.111467339502679,18037806,,1,,,,,,,0,0,0,0,1,3.1,,,1,0
2482,-0.18037307124507507,0.11186161916200472,6.111467339502679,305736,,1,,,,,,,0,0,0,0,1,3.5,,,1,3
2483,-0.18037307124507507,-0.8504358192160233,6.111467339502679,18312607,,1,,,,,,,0,0,0,0,1,3.0,,,1,0
2484,-0.18037307124507507,0.08383370880235524,6.111467339502679,601,,1,,,,,,,0,0,0,0,1,3.2,,,1,3
2485,-0.18037307124507507,0.22137585025640494,6.111467339502679,306016,,1,,,,,,,0,0,0,0,1,3.1,,,1,3
2486,-0.18037307124507507,0.15112757637457397,6.111467339502679,5262,,1,,,,,,,0,0,0,0,1,2.9,,,1,3
2487,-0.18037307124507507,-0.0667733974942634,6.111467339502679,7893,,1,,,,,,,0,0,0,0,1,2.7,,,1,3
2488,-0.18037307124507507,0.5514381981938916,6.111467339502679,9453,,1,,,,,,,0,0,0,0,1,3.2,,,1,3
2489,-0.18037307124507507,0.242735006259961,6.111467339502679,9014,,1,,,,,,,0,0,0,0,1,3.4,,,1,3
2490,-0.18037307124507507,-1.6263530336474072,6.111467339502679,18466971,,1,,,,,,,0,0,0,0,1,1.0,,,1,0
2491,-0.18037307124507507,-0.10756477413130376,6.111467339502679,5464,,1,,,,,,,0,0,0,0,1,2.8,,,1,3
2492,-0.18037307124507507,1.120724030141679,6.111467339502679,596,,1,,,,,,,0,1,0,0,1,3.4,,,1,3
2493,-0.18037307124507507,-0.46749518832009296,6.111467339502679,18175255,,1,,,,,,,0,0,0,0,1,2.9,,,1,0
2494,-0.18037307124507507,-1.2931282919594205,6.111467339502679,18371396,,1,,,,,,,0,0,0,0,1,1.0,,,1,0
2495,-0.18037307124507507,-0.8504358192160233,6.111467339502679,18312487,,1,,,,,,,0,0,0,0,1,3.0,,,1,0
2496,-0.18037307124507507,0.27313704699451485,6.111467339502679,7354,,1,,,,,,,0,0,0,0,1,3.2,,,1,3
2497,-0.18037307124507507,-0.8504358192160233,6.111467339502679,18163907,,1,,,,,,,0,0,0,0,1,2.9,,,1,0
2498,-0.18037307124507507,-0.08674667527302724,6.111467339502679,7582,,1,,,,,,,0,0,0,0,1,3.2,,,1,3
2499,-0.18037307124507507,-1.6263530336474072,6.111467339502679,18466414,,1,,,,,,,0,0,0,0,1,1.0,,,1,0
2500,-0.18037307124507507,-0.08674667527302724,6.111467339502679,598,,1,,,,,,,0,0,0,0,1,3.1,,,1,3
2501,-0.18037307124507507,-1.6263530336474072,6.111467339502679,18469972,,1,,,,,,,0,0,0,0,1,1.0,,,1,0
2502,-0.18037307124507507,0.09804665499161123,6.111467339502679,606,,1,,,,,,,0,0,0,0,1,2.8,,,1,3
2503,-0.18037307124507507,-0.2009523889011549,6.111467339502679,6743,,1,,,,,,,0,0,0,0,1,2.8,,,1,3
2504,-0.18037307124507507,0.09804665499161123,6.111467339502679,6847,,1,,,,,,,0,0,0,0,1,3.3,,,1,3
2505,-0.18037307124507507,-0.1520454240210648,6.111467339502679,302920,,1,,,,,,,0,0,0,0,1,3.1,,,1,3
2506,-0.18037307124507507,-0.029104413997371705,6.111467339502679,611,,1,,,,,,,0,0,0,0,1,3.2,,,1,3
2507,-0.18037307124507507,-0.5138848274453611,6.111467339502679,18161609,,1,,,,,,,0,0,0,0,1,3.1,,,1,0
2508,-0.18037307124507507,-0.011297854914070813,6.111467339502679,631,,1,,,,,,,0,0,0,0,1,2.6,,,1,3
2509,-0.18037307124507507,0.3945456132265116,6.111467339502679,8590,,1,,,,,,,0,0,0,0,1,3.2,,,1,3
2510,-0.18037307124507507,0.42438978518388015,6.111467339502679,9650,,1,,,,,,,0,0,0,0,1,3.3,,,1,3
2511,-0.18037307124507507,-1.6263530336474072,5.860786223465865,18291233,,1,,,,,,,0,0,0,0,1,1.0,,,1,0
2512,-0.18037307124507507,-1.2931282919594205,5.303304908059076,18438426,,1,,,,,,,0,0,0,0,1,1.0,,,1,0
2513,-0.18037307124507507,-1.6263530336474072,4.61512051684126,9181,,1,,,,,,,0,0,0,0,1,1.0,,,1,0
2514,-0.18037307124507507,-1.2931282919594205,4.61512051684126,304730,,1,,,,,,,0,0,0,0,1,1.0,,,1,0
2515,-0.18037307124507507,-0.7620508193744011,5.707110264748875,306185,,1,,,,,,,0,1,0,0,1,2.7,,,1,3
2516,-0.18037307124507507,-1.6263530336474072,5.707110264748875,18261688,,1,,,,,,,0,0,0,0,1,1.0,,,1,0
2517,-0.18037307124507507,0.45253784732958896,6.803505257608338,1600212,,1,,,,,,,0,0,0,0,3,3.4,,,3,1
2518,-0.18037307124507507,-1.2931282919594205,5.303304908059076,18435320,,1,,,,,,,0,0,0,0,1,1.0,,,1,0
2519,-0.18037307124507507,-1.2931282919594205,3.9318256327243257,306653,,1,,,,,,,0,0,0,0,1,1.0,,,1,0
2520,-0.18037307124507507,1.286475606972209,7.244941546337007,18395381,,1,,,,,,,0,0,0,0,3,4.1,,,3,1
2521,-0.18037307124507507,1.6097965863084183,5.993961427306569,303849,,1,,,,,,,0,0,0,0,1,4.2,,,1,3
2522,-0.18037307124507507,-0.12930258288048813,6.311734809152915,18383522,,1,,,,,,,0,1,0,0,2,3.7,,,2,3
2523,-0.18037307124507507,0.8498926364448274,6.311734809152915,18271497,,1,,,,,,,0,1,0,0,2,4.1,,,2,3
2524,-0.18037307124507507,-1.6263530336474072,5.303304908059076,312161,,1,,,,,,,0,0,0,0,1,1.0,,,1,0
2525,-0.18037307124507507,0.5839722705877999,2.0794415416798357,16604896,,14,,,,,,,0,0,0,0,1,3.8,,,1,3
